CPU001,CPU 1 ubuntu2004,User%,Sys%,Wait%,Idle%,Steal%
NET,T0013,0.0,0.0,0.0,32965.1,0.0,82711.5,67708.8,101642.5,67348.1,0.9,0.0,0.0,0.0,0.0,0.0,110.9,42.3,0.1,45.0,0.0
NET,T0014,0.0,0.0,0.0,32231.7,0.0,78310.2,67760.2,99283.8,67110.8,0.6,0.0,0.0,0.0,0.0,0.0,106.4,39.0,0.0,44.2,0.0
NET,T0015,0.0,0.0,0.0,33497.8,0.0,83246.1,69690.3,100181.0,69008.6,0.6,0.0,0.0,0.0,0.0,0.0,109.7,39.6,0.0,46.2,0.0
NET,T0016,0.0,0.0,0.0,32577.7,0.0,82526.1,67422.0,100830.5,67111.4,0.7,0.0,0.0,0.0,0.0,0.0,111.5,44.7,0.0,44.9,0.0
NET,T0017,0.0,0.0,0.0,33170.0,0.0,83328.2,68194.5,100957.9,67655.4,0.3,0.0,0.0,0.0,0.0,0.0,112.2,41.3,0.0,45.3,0.0
NET,T0018,0.0,0.0,0.0,32516.1,0.0,81332.5,67611.2,100297.3,67097.1,0.8,0.0,0.0,0.0,0.0,0.0,112.3,44.7,0.0,44.7,0.0
NET,T0019,0.0,0.0,0.0,32384.6,0.0,83036.9,67668.1,101008.7,67223.4,0.1,0.0,0.0,0.0,0.0,0.0,112.0,41.9,0.0,44.6,0.0
NET,T0020,0.0,0.0,0.0,32761.6,0.0,80705.1,68307.7,100731.8,67693.7,0.1,0.0,0.0,0.0,0.0,0.0,107.9,42.6,0.0,45.1,0.0
NET,T0021,0.0,0.0,0.0,33316.6,0.0,82750.4,69270.1,100403.6,69539.1,0.3,0.0,0.0,0.0,0.0,0.0,112.4,43.0,0.0,45.6,0.0
NET,T0022,0.0,0.0,0.0,32342.3,0.0,81489.7,68015.5,100971.9,66733.7,0.0,0.0,0.0,0.0,0.0,0.0,112.2,44.0,0.0,44.7,0.0
NET,T0023,0.0,0.0,0.0,32774.1,0.0,82716.6,67600.4,100317.0,67205.4,0.9,0.0,0.0,0.0,0.0,0.0,113.5,44.7,0.0,44.7,0.0
NET,T0024,0.0,0.0,0.0,32399.0,0.0,82615.0,67262.6,99980.6,66758.6,0.3,0.0,0.0,0.0,0.0,0.0,111.0,44.5,0.0,44.7,0.0
NET,T0025,0.0,0.0,0.0,34320.5,0.0,86172.5,70954.6,101453.6,70302.0,0.2,0.0,0.0,0.0,0.0,0.0,114.0,44.2,0.0,47.1,0.0
NET,T0026,0.0,0.0,0.0,33030.0,0.0,81623.6,68365.0,100515.1,67855.1,0.2,0.0,0.0,0.0,0.0,0.0,111.0,40.3,0.0,45.2,0.0
NET,T0027,0.0,0.0,0.0,32938.7,0.0,82286.8,68993.2,100750.0,68472.5,0.6,0.0,0.0,0.0,0.0,0.0,112.1,45.4,0.0,45.4,0.1
NET,T0028,0.0,0.0,0.0,32546.3,0.0,80110.8,68549.6,100790.4,67898.8,1.0,0.0,0.0,0.0,0.0,0.0,108.9,42.8,0.0,45.2,0.0
NET,T0029,0.0,0.0,0.0,33460.9,0.0,82738.1,70671.2,100073.5,70119.6,0.3,0.0,0.0,0.0,0.0,0.0,111.3,43.5,0.0,46.1,0.1
NET,T0030,0.0,0.0,0.0,32056.2,0.0,82095.3,65905.4,101234.2,65264.2,0.2,0.0,0.0,0.0,0.0,0.0,111.4,40.3,0.0,43.6,0.0
NET,T0031,0.0,0.0,0.0,32928.7,0.0,84251.0,69353.8,100775.5,68747.5,0.1,0.0,0.0,0.0,0.0,0.0,110.2,40.0,0.0,45.1,0.0
NET,T0032,0.0,0.0,0.0,31464.7,0.0,83786.6,65908.3,100137.8,65383.2,0.1,0.0,0.0,0.0,0.0,0.0,111.0,43.2,0.0,43.7,0.0
NET,T0033,0.0,0.0,0.0,32566.4,0.0,79970.3,68331.2,101387.0,67901.5,1.0,0.0,0.0,0.0,0.0,0.0,110.6,43.9,0.0,45.5,0.0
NET,T0034,0.0,0.0,0.0,32618.4,0.0,84658.1,68555.1,99986.8,67930.4,0.2,0.0,0.0,0.0,0.0,0.0,110.9,40.3,0.1,45.2,0.0
NET,T0035,0.0,0.0,0.0,33716.2,0.0,84868.6,69933.5,100537.9,69354.4,0.7,0.0,0.0,0.0,0.0,0.0,112.1,40.6,0.0,46.4,0.0
NET,T0036,0.0,0.0,0.0,33410.5,0.0,83620.5,70386.1,100993.4,69874.7,0.2,0.0,0.0,0.0,0.0,0.0,112.1,43.6,0.0,46.6,0.0
NET,T0037,0.0,0.0,0.0,32751.0,0.0,83874.6,67688.8,100765.8,67302.0,0.2,0.0,0.0,0.0,0.0,0.0,113.1,44.6,0.0,44.9,0.0
NET,T0038,0.0,0.0,0.0,32483.5,0.0,79139.7,68142.4,100207.1,67571.8,0.9,0.0,0.0,0.0,0.0,0.0,107.4,39.6,0.0,44.9,0.0
NET,T0039,0.0,0.0,0.0,32217.0,0.0,81525.3,66504.2,100862.4,65865.3,0.2,0.0,0.0,0.0,0.0,0.0,110.7,43.0,0.0,44.2,0.0
NET,T0040,0.0,0.0,0.0,32566.6,0.0,82158.8,68442.8,100864.8,68016.5,0.1,0.0,0.0,0.0,0.0,0.0,111.0,44.6,0.0,45.2,0.0
NET,T0041,0.0,0.0,0.0,32479.0,0.0,81751.8,68021.0,100799.9,67585.0,0.6,0.0,0.0,0.0,0.0,0.0,111.4,45.0,0.0,45.0,0.0
NET,T0042,0.0,0.0,0.0,32298.3,0.0,79879.8,69550.1,100093.6,68904.4,0.1,0.0,0.0,0.0,0.0,0.0,110.8,45.5,0.0,45.5,0.0
NET,T0043,0.0,0.0,0.0,32473.4,0.0,82233.7,67823.9,100994.3,67427.3,0.8,0.0,0.0,0.0,0.0,0.0,109.8,45.0,0.0,45.0,0.0
NET,T0044,0.0,0.0,0.0,32569.2,0.0,82584.7,68427.8,100704.4,68052.5,0.2,0.0,0.0,0.0,0.0,0.0,112.9,45.4,0.0,45.3,0.0
NET,T0045,0.0,0.0,0.0,32672.6,0.0,82733.4,68197.7,100773.9,67888.3,0.2,0.0,0.0,0.0,0.0,0.0,112.9,45.3,0.0,45.2,0.0
NET,T0046,0.0,0.0,0.0,32740.7,0.0,83169.8,68688.5,99945.9,68087.5,0.1,0.0,0.0,0.0,0.0,0.0,112.2,44.6,0.0,44.5,0.0
NET,T0047,0.0,0.0,0.0,33129.1,0.0,83068.4,70510.6,100275.8,69989.4,0.6,0.0,0.0,0.0,0.0,0.0,112.9,46.6,0.0,46.3,0.0
NET,T0048,0.0,0.0,0.0,32730.0,0.0,83520.0,68708.5,101080.8,68351.2,1.0,0.0,0.0,0.0,0.0,0.0,113.5,45.6,0.0,45.7,0.0
NET,T0049,0.0,0.0,0.0,32858.1,0.0,81109.2,67925.7,99808.6,67359.8,0.1,0.0,0.0,0.0,0.0,0.0,111.0,45.1,0.0,45.0,0.0
NET,T0050,0.0,0.0,0.0,32416.4,0.0,83288.1,68495.5,101467.8,68067.3,0.2,0.0,0.0,0.0,0.0,0.0,112.8,44.9,0.0,44.9,0.0
NET,T0051,0.0,0.0,0.0,32895.3,0.0,83159.1,68238.8,100333.0,67705.1,0.0,0.0,0.0,0.0,0.0,0.0,113.5,45.1,0.0,45.1,0.0
NET,T0052,0.0,0.0,0.0,33036.7,0.0,84946.9,67576.2,100763.8,67085.7,0.1,0.0,0.0,0.0,0.0,0.0,112.5,44.9,0.0,44.9,0.0
NET,T0053,0.0,0.0,0.0,32837.8,0.0,82080.8,68640.4,100515.4,68033.9,0.9,0.0,0.0,0.0,0.0,0.0,111.9,45.6,0.0,45.5,0.0
NET,T0054,0.0,0.0,0.0,32575.3,0.0,80978.2,67487.1,100168.2,66978.5,0.1,0.0,0.0,0.0,0.0,0.0,111.4,44.4,0.0,44.4,0.0
NET,T0055,0.0,0.0,0.0,32938.7,0.0,84402.4,68117.5,101507.0,67666.2,0.6,0.0,0.0,0.0,0.0,0.0,113.8,45.3,0.0,45.3,0.0
NET,T0056,0.0,0.0,0.0,32855.4,0.0,78351.9,69209.6,99984.0,68511.5,0.2,0.0,0.0,0.0,0.0,0.0,106.2,45.9,0.0,45.9,0.0
NET,T0057,0.0,0.0,0.0,32261.7,0.0,73735.4,66562.4,100600.0,65957.9,0.9,0.0,0.0,0.0,0.0,0.0,103.5,43.7,0.0,43.7,0.0
NET,T0058,0.0,0.0,0.0,31367.1,0.0,80317.8,65409.0,100931.0,64774.5,0.2,0.0,0.0,0.0,0.0,0.0,110.1,43.2,0.0,43.2,0.0
NET,T0059,0.0,0.0,0.0,31925.1,0.0,80270.9,67490.6,100953.4,66897.6,0.2,0.0,0.0,0.0,0.0,0.0,110.6,44.2,0.1,44.2,0.0
NET,T0060,0.0,0.0,0.0,32845.3,0.0,81072.8,68312.4,100413.4,67887.1,0.1,0.0,0.0,0.0,0.0,0.0,111.5,44.8,0.0,44.7,0.0
NET,T0061,0.0,0.0,0.0,32845.6,0.0,80736.2,68488.7,101089.5,67918.3,0.2,0.0,0.0,0.0,0.0,0.0,110.8,45.5,0.0,45.5,0.0
NET,T0062,0.0,0.0,0.0,32835.2,0.0,81813.9,67906.3,100028.2,67463.9,0.8,0.0,0.0,0.0,0.0,0.0,111.8,45.2,0.0,45.2,0.0
NET,T0063,0.0,0.0,0.0,32659.8,0.0,82741.9,67124.6,101139.3,66470.6,0.4,0.0,0.0,0.0,0.0,0.0,112.6,44.4,0.0,44.4,0.0
NET,T0064,0.0,0.0,0.0,32658.6,0.0,81729.8,67776.7,100384.6,67361.5,0.1,0.0,0.0,0.0,0.0,0.0,111.7,45.2,0.0,45.1,0.0
NET,T0065,0.0,0.0,0.0,33039.1,0.0,81352.3,68729.4,100503.1,68053.9,0.1,0.0,0.0,0.0,0.0,0.0,109.4,45.3,0.0,45.4,0.0
NET,T0066,0.0,0.0,0.0,32758.9,0.0,78611.0,68514.5,101309.4,67859.6,0.6,0.0,0.0,0.0,0.0,0.0,110.2,45.4,0.0,45.3,0.0
NET,T0067,0.0,0.0,0.0,33315.5,0.0,82042.4,69952.8,100248.9,69404.1,0.9,0.0,0.0,0.0,0.0,0.0,111.4,46.1,0.0,45.9,0.0
NET,T0068,0.0,0.0,0.0,33208.0,0.0,80810.5,67948.0,100328.7,67488.0,0.1,0.0,0.0,0.0,0.0,0.0,110.8,45.0,0.0,45.0,0.0
NET,T0069,0.0,0.0,0.0,32661.9,0.0,81773.6,68075.7,100493.3,67608.8,0.2,0.0,0.0,0.0,0.0,0.0,110.5,45.4,0.0,45.4,0.0
NET,T0070,0.0,0.0,0.0,32561.7,0.0,81655.8,67590.9,101246.5,66891.1,0.1,0.0,0.0,0.0,0.0,0.0,111.4,42.0,0.0,44.7,0.0
NET,T0071,0.0,0.0,0.0,32854.6,0.0,82766.5,68525.1,100708.5,68189.7,0.2,0.0,0.0,0.0,0.0,0.0,112.0,42.7,0.0,45.6,0.0
NET,T0072,0.0,0.0,0.0,33027.5,0.0,81303.6,68859.1,100710.9,68359.8,1.0,0.0,0.0,0.0,0.0,0.0,113.1,40.8,0.0,45.4,0.0
NET,T0073,0.0,0.0,0.0,32484.2,0.0,83993.7,68614.6,100093.4,68182.6,0.1,0.0,0.0,0.0,0.0,0.0,110.5,39.3,0.0,45.2,0.0
NET,T0074,0.0,0.0,0.0,31984.5,0.0,81858.4,66320.4,101112.7,65748.4,0.1,0.0,0.0,0.0,0.0,0.0,110.3,40.9,0.0,43.7,0.0
NET,T0075,0.0,0.0,0.0,32552.5,0.0,77200.4,67364.0,100170.0,66889.6,0.6,0.0,0.0,0.0,0.0,0.0,106.6,39.6,0.0,44.6,0.0
NET,T0076,0.0,0.0,0.0,32759.3,0.0,81945.3,67210.3,100814.1,66882.6,0.1,0.0,0.0,0.0,0.0,0.0,112.2,44.1,0.0,44.5,0.0
NET,T0077,0.0,0.0,0.0,32961.4,0.0,75664.1,69892.1,101191.5,69140.4,0.9,0.0,0.0,0.0,0.0,0.0,104.2,43.0,0.0,46.3,0.0
NET,T0078,0.0,0.0,0.0,32276.3,0.0,84265.2,67635.4,100591.8,67050.0,0.1,0.0,0.0,0.0,0.0,0.0,112.3,44.7,0.0,44.7,0.0
NET,T0079,0.0,0.0,0.0,32024.1,0.0,83682.4,65475.0,100477.5,64960.6,0.2,0.0,0.0,0.0,0.0,0.0,111.7,41.8,0.0,43.6,0.0
NET,T0080,0.0,0.0,0.0,32562.9,0.0,82496.3,68283.7,100237.7,67847.1,0.2,0.0,0.0,0.0,0.0,0.0,111.9,39.6,0.0,44.8,0.0
NET,T0081,0.0,0.0,0.0,32373.0,0.0,82173.2,67834.1,101323.7,67158.5,0.2,0.0,0.0,0.0,0.0,0.0,113.1,44.7,0.0,45.0,0.0
NET,T0082,0.0,0.0,0.0,32560.4,0.0,82186.5,67804.8,100337.7,67155.6,0.9,0.0,0.0,0.0,0.0,0.0,111.4,39.7,0.0,45.0,0.0
NET,T0083,0.0,0.0,0.0,32561.7,0.0,80054.8,68436.9,100839.3,68049.9,0.1,0.0,0.0,0.0,0.0,0.0,110.2,42.6,0.0,45.0,0.0
NET,T0084,0.0,0.0,0.0,34481.3,0.0,80343.2,71294.7,100511.4,70610.7,0.1,0.0,0.0,0.0,0.0,0.0,108.8,39.2,0.1,47.0,0.0
NET,T0085,0.0,0.0,0.0,32560.1,0.0,84358.8,68714.5,99988.2,68098.8,0.1,0.0,0.0,0.0,0.0,0.0,110.5,45.5,0.0,45.4,0.0
NET,T0086,0.0,0.0,0.0,32848.1,0.0,82333.9,68446.8,100632.7,67804.1,0.8,0.0,0.0,0.0,0.0,0.0,110.3,43.6,0.0,45.1,0.0
NET,T0087,0.0,0.0,0.0,33943.4,0.0,85487.0,71968.1,101199.3,71500.7,0.9,0.0,0.0,0.0,0.0,0.0,115.7,45.7,0.0,47.2,0.1
NET,T0088,0.0,0.0,0.0,33110.4,0.0,82786.9,68399.5,100432.8,67829.8,0.0,0.0,0.0,0.0,0.0,0.0,112.9,45.3,0.0,45.3,0.0
NET,T0089,0.0,0.0,0.0,33014.7,0.0,82692.9,69002.1,100821.1,68562.7,0.1,0.0,0.0,0.0,0.0,0.0,112.5,45.7,0.0,45.7,0.1
NET,T0090,0.0,0.0,0.0,32699.8,0.0,82369.7,68358.1,100155.1,67914.6,0.1,0.0,0.0,0.0,0.0,0.0,112.2,42.6,0.0,45.2,0.0
NET,T0091,0.0,0.0,0.0,32389.8,0.0,83194.4,68460.4,101501.3,67896.2,0.5,0.0,0.0,0.0,0.0,0.0,110.7,40.8,0.0,45.1,0.0
NET,T0092,0.0,0.0,0.0,33354.5,0.0,81524.4,68827.2,100022.8,68306.3,1.2,0.0,0.0,0.0,0.0,0.0,112.1,45.7,0.0,45.7,0.1
NET,T0093,0.0,0.0,0.0,32931.7,0.0,80768.0,66575.9,101023.1,67477.9,0.2,0.0,0.0,0.0,0.0,0.0,108.9,41.5,0.0,44.9,0.0
NET,T0094,0.0,0.0,0.0,31348.3,0.0,82331.9,66695.5,100738.9,64667.6,0.6,0.0,0.0,0.0,0.0,0.0,109.7,40.2,0.0,43.3,0.0
NET,T0095,0.0,0.0,0.0,31930.1,0.0,82768.9,66104.0,100748.0,65636.9,0.2,0.0,0.0,0.0,0.0,0.0,112.1,43.6,0.0,43.9,0.0
NET,T0096,0.0,0.0,0.0,32843.7,0.0,80935.4,68439.3,100269.3,67837.3,0.2,0.0,0.0,0.0,0.0,0.0,110.2,44.6,0.0,45.0,0.0
NET,T0097,0.0,0.0,0.0,33389.5,0.0,86442.2,70757.1,100771.9,70196.2,0.8,0.0,0.0,0.0,0.0,0.0,112.1,46.3,0.0,46.1,0.0
NET,T0098,0.0,0.0,0.0,32580.3,0.0,82745.5,68492.3,100583.7,67872.4,0.1,0.0,0.0,0.0,0.0,0.0,111.9,45.1,0.0,45.5,0.0
NET,T0099,0.0,0.0,0.0,32745.6,0.0,82353.4,68095.7,100698.6,67659.1,0.1,0.0,0.0,0.0,0.0,0.0,113.0,45.2,0.0,45.4,0.0
NET,T0100,0.0,0.0,0.0,32839.7,0.0,83844.5,68177.6,100675.8,67599.5,0.1,0.0,0.0,0.0,0.0,0.0,113.4,43.5,0.0,44.9,0.0
NET,T0101,0.0,0.0,0.0,32890.8,0.0,81302.5,69379.3,100647.2,68865.7,0.1,0.0,0.0,0.0,0.0,0.0,111.5,45.5,0.0,45.5,0.0
NET,T0102,0.0,0.0,0.0,32435.1,0.0,83509.1,68499.3,100832.9,67990.8,0.8,0.0,0.0,0.0,0.0,0.0,111.9,45.3,0.0,45.1,0.0
NET,T0103,0.0,0.0,0.0,33564.3,0.0,83521.2,69230.4,100479.4,68665.7,0.2,0.0,0.0,0.0,0.0,0.0,113.6,46.0,0.0,45.9,0.0
NET,T0104,0.0,0.0,0.0,32107.5,0.0,84074.4,68393.0,100373.8,67837.9,0.2,0.0,0.0,0.0,0.0,0.0,113.0,44.7,0.0,45.2,0.0
NET,T0105,0.0,0.0,0.0,32731.8,0.0,82302.3,67656.1,100924.1,67103.9,0.2,0.0,0.0,0.0,0.0,0.0,110.4,42.2,0.0,44.7,0.0
NET,T0106,0.0,0.0,0.0,32567.2,0.0,82516.6,67849.8,100276.8,67338.2,0.3,0.0,0.0,0.0,0.0,0.0,111.6,44.7,0.0,44.8,0.0
NET,T0107,0.0,0.0,0.0,33114.9,0.0,86063.6,69850.9,100745.3,69207.2,0.9,0.0,0.0,0.0,0.0,0.0,114.5,42.9,0.0,45.7,0.0
NET,T0108,0.0,0.0,0.0,32938.6,0.0,82308.0,69555.2,100890.1,68985.0,0.1,0.0,0.0,0.0,0.0,0.0,112.3,40.5,0.0,45.1,0.0
NET,T0109,0.0,0.0,0.0,33163.7,0.0,83607.8,70228.9,100490.5,69583.7,0.0,0.0,0.0,0.0,0.0,0.0,111.0,43.0,0.0,46.3,0.0
NET,T0110,0.0,0.0,0.0,32149.1,0.0,81087.4,67151.7,100436.2,66724.1,0.2,0.0,0.0,0.0,0.0,0.0,109.6,38.6,0.1,44.4,0.0
NET,T0111,0.0,0.0,0.0,32525.8,0.0,77602.1,67137.1,100348.4,66716.9,0.1,0.0,0.0,0.0,0.0,0.0,103.6,39.6,0.0,44.6,0.0
NET,T0112,0.0,0.0,0.0,30631.4,0.0,78368.0,63712.8,101110.4,63010.5,0.8,0.0,0.0,0.0,0.0,0.0,106.3,39.9,0.0,42.2,0.0
NET,T0113,0.0,0.0,0.0,31431.8,0.0,78432.4,65244.0,100309.6,64819.9,0.2,0.0,0.0,0.0,0.0,0.0,109.2,38.4,0.0,43.3,0.0
NET,T0114,0.0,0.0,0.0,31364.5,0.0,79066.2,66249.7,100742.5,65986.1,0.6,0.0,0.0,0.0,0.0,0.0,108.6,41.0,0.0,43.8,0.0
NET,T0115,0.0,0.0,0.0,32110.7,0.0,81218.5,65594.5,101012.2,65189.5,0.2,0.0,0.0,0.0,0.0,0.0,110.1,41.4,0.0,43.6,0.0
NET,T0116,0.0,0.0,0.0,32018.3,0.0,81610.3,66059.5,99968.6,65627.6,0.5,0.0,0.0,0.0,0.0,0.0,110.8,41.3,0.0,43.7,0.0
NET,T0117,0.0,0.0,0.0,32605.4,0.0,82273.3,68532.7,101233.3,68007.0,1.0,0.0,0.0,0.0,0.0,0.0,112.2,42.3,0.0,45.0,0.0
NET,T0118,0.0,0.0,0.0,32710.4,0.0,81585.3,67580.7,100740.0,66910.0,0.4,0.0,0.0,0.0,0.0,0.0,110.6,44.6,0.0,44.7,0.0
NET,T0119,0.0,0.0,0.0,32569.1,0.0,81935.6,67997.0,100200.4,67430.5,0.3,0.0,0.0,0.0,0.0,0.0,112.4,42.0,0.0,44.8,0.0
NET,T0120,0.0,0.0,0.0,32378.3,0.0,79593.9,67211.3,100647.9,66848.6,0.2,0.0,0.0,0.0,0.0,0.0,107.7,42.3,0.0,44.5,0.0
NET,T0121,0.0,0.0,0.0,32120.5,0.0,76665.5,67428.0,101005.0,66621.9,0.4,0.0,0.0,0.0,0.0,0.0,106.7,44.4,0.0,44.4,0.0
NET,T0122,0.0,0.0,0.0,32481.5,0.0,76120.1,68735.7,99905.0,68208.3,1.1,0.0,0.0,0.0,0.0,0.0,102.3,45.0,0.0,45.2,0.0
NET,T0123,0.0,0.0,0.0,32280.9,0.0,80865.1,68234.9,100638.3,67641.8,0.1,0.0,0.0,0.0,0.0,0.0,110.5,41.9,0.0,44.6,0.0
NET,T0124,0.0,0.0,0.0,32108.7,0.0,80377.9,66712.3,100534.7,66251.9,0.4,0.0,0.0,0.0,0.0,0.0,110.3,42.7,0.0,44.1,0.0
NET,T0125,0.0,0.0,0.0,32749.1,0.0,81314.8,67555.4,101013.9,67107.1,0.1,0.0,0.0,0.0,0.0,0.0,112.2,44.8,0.0,44.8,0.0
NET,T0126,0.0,0.0,0.0,33207.6,0.0,80025.9,68729.5,100647.9,68200.8,0.1,0.0,0.0,0.0,0.0,0.0,110.1,42.7,0.0,45.5,0.0
NET,T0127,0.0,0.0,0.0,32838.8,0.0,81917.5,68585.8,99999.6,68175.8,1.1,0.0,0.0,0.0,0.0,0.0,111.1,42.9,0.0,45.3,0.0
NET,T0128,0.0,0.0,0.0,33317.3,0.0,83458.5,72246.5,100984.3,71740.6,0.1,0.0,0.0,0.0,0.0,0.0,112.0,43.5,0.0,46.9,0.0
NET,T0129,0.0,0.0,0.0,34371.8,0.0,84582.4,71818.4,100667.9,71122.7,0.2,0.0,0.0,0.0,0.0,0.0,111.8,40.6,0.0,47.5,0.0
NET,T0130,0.0,0.0,0.0,33071.0,0.0,76094.9,69377.4,100972.3,68940.8,0.4,0.0,0.0,0.0,0.0,0.0,105.7,43.1,0.0,46.1,0.0
NET,T0131,0.0,0.0,0.0,32481.4,0.0,78252.7,68348.8,100524.2,67737.4,0.3,0.0,0.0,0.0,0.0,0.0,108.4,45.1,0.0,45.1,0.0
NET,T0132,0.0,0.0,0.0,32752.0,0.0,82613.6,68829.4,100038.9,68337.6,0.9,0.0,0.0,0.0,0.0,0.0,112.0,43.0,0.0,45.5,0.0
NET,T0133,0.0,0.0,0.0,33105.2,0.0,82935.5,68641.5,100820.2,68100.3,0.4,0.0,0.0,0.0,0.0,0.0,111.9,42.7,0.0,45.2,0.0
NET,T0134,0.0,0.0,0.0,33122.4,0.0,82750.2,68613.3,100941.0,67896.6,0.6,0.0,0.0,0.0,0.0,0.0,112.1,42.8,0.0,45.6,0.0
NET,T0135,0.0,0.0,0.0,32582.7,0.0,80187.2,68152.3,100413.2,67676.1,0.2,0.0,0.0,0.0,0.0,0.0,110.0,41.9,0.1,44.9,0.0
NET,T0136,0.0,0.0,0.0,32292.8,0.0,81314.8,67733.6,100827.1,67278.2,0.1,0.0,0.0,0.0,0.0,0.0,110.8,43.7,0.0,44.6,0.0
NET,T0137,0.0,0.0,0.0,32946.7,0.0,83523.5,67926.1,100762.8,67315.1,1.1,0.0,0.0,0.0,0.0,0.0,112.5,39.7,0.0,45.1,0.1
NET,T0138,0.0,0.0,0.0,34137.3,0.0,85763.9,72430.8,100158.4,71799.9,0.2,0.0,0.0,0.0,0.0,0.0,115.8,47.1,0.0,47.2,0.0
NET,T0139,0.0,0.0,0.0,32465.6,0.0,82953.8,67550.1,100993.6,67048.1,0.2,0.0,0.0,0.0,0.0,0.0,111.0,39.4,0.0,44.8,0.0
NET,T0140,0.0,0.0,0.0,33410.9,0.0,83905.6,68948.0,100994.8,68314.4,0.2,0.0,0.0,0.0,0.0,0.0,111.3,42.8,0.0,45.8,0.0
NET,T0141,0.0,0.0,0.0,32818.0,0.0,81192.9,67984.9,99828.1,67613.0,0.9,0.0,0.0,0.0,0.0,0.0,111.2,41.1,0.0,45.2,0.0
NET,T0142,0.0,0.0,0.0,32388.6,0.0,84174.4,67723.3,101234.9,66914.9,0.8,0.0,0.0,0.0,0.0,0.0,111.9,44.6,0.0,44.7,0.0
NET,T0143,0.0,0.0,0.0,32284.7,0.0,83555.1,67232.8,100784.8,66567.9,0.1,0.0,0.0,0.0,0.0,0.0,113.0,44.2,0.0,44.2,0.0
NET,T0144,0.0,0.0,0.0,32836.0,0.0,79302.7,67924.1,100326.5,67650.1,0.1,0.0,0.0,0.0,0.0,0.0,110.0,42.2,0.0,44.7,0.0
NET,T0145,0.0,0.0,0.0,32911.3,0.0,82710.5,68520.3,100732.2,67972.9,0.1,0.0,0.0,0.0,0.0,0.0,112.2,39.0,0.0,45.3,0.0
NET,T0146,0.0,0.0,0.0,32856.1,0.0,81685.8,67949.5,101128.9,67413.9,0.2,0.0,0.0,0.0,0.0,0.0,111.5,42.2,0.0,45.1,0.0
NET,T0147,0.0,0.0,0.0,36614.3,0.0,96999.5,75862.8,115879.2,75235.1,1.0,0.0,0.0,0.0,0.0,0.0,128.2,48.9,0.0,50.2,0.1
NET,T0148,0.0,0.0,0.0,28430.4,0.0,70008.5,59829.5,87410.7,59288.3,0.3,0.0,0.0,0.0,0.0,0.0,93.4,39.1,0.0,39.1,0.0
NET,T0149,0.0,0.0,0.0,33582.8,0.0,82276.5,70262.5,100905.5,69647.4,0.3,0.0,0.0,0.0,0.0,0.0,111.9,42.0,0.0,46.5,0.0
NET,T0150,0.0,0.0,0.0,33212.2,0.0,81780.3,67999.2,100042.8,67381.8,0.1,0.0,0.0,0.0,0.0,0.0,110.3,39.8,0.0,45.0,0.0
NET,T0151,0.0,0.0,0.0,32200.3,0.0,81276.7,68150.7,100830.6,67754.4,0.4,0.0,0.0,0.0,0.0,0.0,111.1,45.3,0.0,45.4,0.1
NET,T0152,0.0,0.0,0.0,32935.8,0.0,81849.3,68887.5,100477.5,68266.0,1.0,0.0,0.0,0.0,0.0,0.0,110.6,42.7,0.0,45.6,0.0
NET,T0153,0.0,0.0,0.0,32293.1,0.0,82803.0,67866.3,101319.1,67402.6,0.1,0.0,0.0,0.0,0.0,0.0,111.7,44.6,0.0,44.8,0.0
NET,T0154,0.0,0.0,0.0,32747.5,0.0,80330.4,68093.2,99948.8,67424.3,0.6,0.0,0.0,0.0,0.0,0.0,109.2,45.0,0.0,45.0,0.0
NET,T0155,0.0,0.0,0.0,32388.6,0.0,82810.3,68344.2,101016.8,67897.0,0.1,0.0,0.0,0.0,0.0,0.0,111.0,45.1,0.0,45.3,0.0
NET,T0156,0.0,0.0,0.0,33024.8,0.0,81763.4,68642.7,100276.7,67835.8,0.1,0.0,0.0,0.0,0.0,0.0,113.2,42.1,0.0,45.4,0.0
NET,T0157,0.0,0.0,0.0,32289.5,0.0,83075.8,69033.5,101133.7,68541.6,0.8,0.0,0.0,0.0,0.0,0.0,111.3,41.9,0.0,45.8,0.0
NET,T0158,0.0,0.0,0.0,34130.2,0.0,83454.2,70492.0,100632.6,69888.2,0.1,0.0,0.0,0.0,0.0,0.0,113.4,43.2,0.0,46.8,0.0
NET,T0159,0.0,0.0,0.0,34588.5,0.0,86778.6,71829.5,100267.4,71292.0,0.2,0.0,0.0,0.0,0.0,0.0,114.0,43.1,0.0,47.5,0.0
NET,T0160,0.0,0.0,0.0,32374.3,0.0,81740.0,67787.0,101261.9,66962.3,0.1,0.0,0.0,0.0,0.0,0.0,111.7,42.8,0.1,44.8,0.0
NET,T0161,0.0,0.0,0.0,32553.2,0.0,82517.5,67176.6,99780.0,66719.8,0.1,0.0,0.0,0.0,0.0,0.0,111.5,42.4,0.0,44.7,0.0
NET,T0162,0.0,0.0,0.0,32941.0,0.0,82664.1,68788.5,100746.6,68330.5,1.0,0.0,0.0,0.0,0.0,0.0,112.1,42.5,0.0,45.7,0.0
NET,T0163,0.0,0.0,0.0,33109.7,0.0,83689.5,68338.2,101108.6,67623.8,0.0,0.0,0.0,0.0,0.0,0.0,113.8,45.0,0.0,45.2,0.0
