Linux 5.10.198 (ubuntu2004) 	04/16/2026 	_aarch64_	(4 CPU)

06:33:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:35 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:35 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:35 PM      eth0  22085.00      0.00  32394.21      0.00      0.00      0.00      0.00     26.54
06:41:35 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:35 PM      eth2  58751.00   1767.00  80591.93    110.44      0.00      0.00      0.00     66.02
06:41:35 PM      eth3  45949.00    714.00  67549.59     44.62      0.00      0.00      0.00     55.34
06:41:35 PM      eth4  69112.00      0.00 101643.23      0.00      0.00      0.00      0.00     83.27
06:41:35 PM      eth5  45883.00    716.00  66942.58     44.75      0.00      0.00      0.00     54.84
06:41:35 PM     wlan0      5.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00

06:41:35 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:36 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:36 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:36 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:36 PM      eth0  22421.00      1.00  32885.64      0.04      0.00      0.00      0.00     26.94
06:41:36 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:36 PM      eth2  60379.00   1802.00  82824.69    112.62      0.00      0.00      0.00     67.85
06:41:36 PM      eth3  46311.00    682.00  68109.73     42.62      0.00      0.00      0.00     55.80
06:41:36 PM      eth4  68359.00      0.00 100535.79      0.00      0.00      0.00      0.00     82.36
06:41:36 PM      eth5  46378.00    725.00  67664.78     45.31      0.00      0.00      0.00     55.43
06:41:36 PM     wlan0      4.00      0.00      0.16      0.00      0.00      0.00      0.00      0.00

06:41:36 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:37 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:37 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:37 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:37 PM      eth0  22286.00      0.00  32687.63      0.00      0.00      0.00      0.00     26.78
06:41:37 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:37 PM      eth2  60170.00   1809.00  82537.44    113.06      0.00      0.00      0.00     67.61
06:41:37 PM      eth3  46125.00    674.00  67836.18     42.12      0.00      0.00      0.00     55.57
06:41:37 PM      eth4  68577.00      0.00 100856.41      0.00      0.00      0.00      0.00     82.62
06:41:37 PM      eth5  46155.00    717.00  67339.42     44.81      0.00      0.00      0.00     55.16
06:41:37 PM     wlan0      3.00      0.00      0.83      0.00      0.00      0.00      0.00      0.00

06:41:37 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:38 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:38 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:38 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:38 PM      eth0  22003.00      0.00  32273.93      0.00      0.00      0.00      0.00     26.44
06:41:38 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:38 PM      eth2  59425.00   1773.00  81516.04    110.81      0.00      0.00      0.00     66.78
06:41:38 PM      eth3  46890.00    662.00  68961.27     41.38      0.00      0.00      0.00     56.49
06:41:38 PM      eth4  68262.00      0.00 100393.14      0.00      0.00      0.00      0.00     82.24
06:41:38 PM      eth5  46866.00    723.00  68376.76     45.19      0.00      0.00      0.00     56.01
06:41:38 PM     wlan0      4.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00

06:41:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:39 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:39 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:39 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:39 PM      eth0  22050.00      0.00  32342.87      0.00      0.00      0.00      0.00     26.50
06:41:39 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:39 PM      eth2  59873.00   1799.00  82129.70    112.44      0.00      0.00      0.00     67.28
06:41:39 PM      eth3  46716.00    682.00  68705.37     42.62      0.00      0.00      0.00     56.28
06:41:39 PM      eth4  68689.00      0.00 101021.13      0.00      0.00      0.00      0.00     82.76
06:41:39 PM      eth5  46718.00    728.00  68160.83     45.50      0.00      0.00      0.00     55.84
06:41:39 PM     wlan0      5.00      0.00      0.22      0.00      0.00      0.00      0.00      0.00

06:41:39 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:40 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:40 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:40 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:40 PM      eth0  22365.00      0.00  32804.91      0.00      0.00      0.00      0.00     26.87
06:41:40 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:40 PM      eth2  60286.00   1812.00  82696.79    113.25      0.00      0.00      0.00     67.75
06:41:40 PM      eth3  47196.00    719.00  69411.30     44.94      0.00      0.00      0.00     56.86
06:41:40 PM      eth4  67867.00      0.00  99812.21      0.00      0.00      0.00      0.00     81.77
06:41:40 PM      eth5  47193.00    723.00  68853.85     45.19      0.00      0.00      0.00     56.41
06:41:40 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:41:40 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:41 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:41 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:41 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:41 PM      eth0  21546.00      0.00  31603.61      0.00      0.00      0.00      0.00     25.89
06:41:41 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:41 PM      eth2  60657.00   1808.00  83206.26    113.00      0.00      0.00      0.00     68.16
06:41:41 PM      eth3  44933.00    656.00  66083.10     41.00      0.00      0.00      0.00     54.14
06:41:41 PM      eth4  69077.00      0.00 101591.76      0.00      0.00      0.00      0.00     83.22
06:41:41 PM      eth5  44906.00    699.00  65517.15     43.69      0.00      0.00      0.00     53.67
06:41:41 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:41:41 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:42 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:42 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:42 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:42 PM      eth0  21673.27      0.00  31788.89      0.00      0.00      0.00      0.00     26.04
06:41:42 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:42 PM      eth2  58950.50   1732.67  80865.25    108.29      0.00      0.00      0.00     66.24
06:41:42 PM      eth3  45450.50    643.56  66844.19     40.22      0.00      0.00      0.00     54.76
06:41:42 PM      eth4  67300.00      0.00  98978.32      0.00      0.00      0.00      0.00     81.08
06:41:42 PM      eth5  45533.66    703.96  66432.90     44.00      0.00      0.00      0.00     54.42
06:41:42 PM     wlan0      3.96      0.00      0.92      0.00      0.00      0.00      0.00      0.00

06:41:42 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:43 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:43 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:43 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:43 PM      eth0  21202.00      0.00  31099.03      0.00      0.00      0.00      0.00     25.48
06:41:43 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:43 PM      eth2  51309.00   1545.00  70382.52     96.56      0.00      0.00      0.00     57.66
06:41:43 PM      eth3  43928.00    616.00  64605.05     38.50      0.00      0.00      0.00     52.92
06:41:43 PM      eth4  68555.00      0.00 100824.05      0.00      0.00      0.00      0.00     82.60
06:41:43 PM      eth5  43925.00    685.00  64085.89     42.81      0.00      0.00      0.00     52.50
06:41:43 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:41:43 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:44 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:44 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:44 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:44 PM      eth0  23499.00      0.00  34468.26      0.00      0.00      0.00      0.00     28.24
06:41:44 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:44 PM      eth2  56549.00   1644.00  77570.69    102.75      0.00      0.00      0.00     63.55
06:41:44 PM      eth3  48374.00    705.00  71142.38     44.06      0.00      0.00      0.00     58.28
06:41:44 PM      eth4  68643.00      0.00 100953.47      0.00      0.00      0.00      0.00     82.70
06:41:44 PM      eth5  48376.00    750.00  70579.83     46.88      0.00      0.00      0.00     57.82
06:41:44 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:41:44 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:45 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:45 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:45 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:45 PM      eth0  23247.00      0.00  34098.63      0.00      0.00      0.00      0.00     27.93
06:41:45 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:45 PM      eth2  57613.00   1717.00  79029.78    107.31      0.00      0.00      0.00     64.74
06:41:45 PM      eth3  47838.00    704.00  70355.50     44.00      0.00      0.00      0.00     57.64
06:41:45 PM      eth4  68426.00      0.00 100634.33      0.00      0.00      0.00      0.00     82.44
06:41:45 PM      eth5  47765.00    746.00  69688.39     46.62      0.00      0.00      0.00     57.09
06:41:45 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:41:45 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:46 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:46 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:46 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:46 PM      eth0  22491.00      0.00  32989.73      0.00      0.00      0.00      0.00     27.03
06:41:46 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:46 PM      eth2  61591.00   1739.00  84487.24    108.69      0.00      0.00      0.00     69.21
06:41:46 PM      eth3  46598.00    678.00  68531.82     42.38      0.00      0.00      0.00     56.14
06:41:46 PM      eth4  68675.00      0.00 101000.54      0.00      0.00      0.00      0.00     82.74
06:41:46 PM      eth5  46758.00    724.00  68219.19     45.25      0.00      0.00      0.00     55.89
06:41:46 PM     wlan0      3.00      0.00      0.12      0.00      0.00      0.00      0.00      0.00

06:41:46 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:47 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:47 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:47 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:47 PM      eth0  22113.00      0.00  32433.87      0.00      0.00      0.00      0.00     26.57
06:41:47 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:47 PM      eth2  60778.00   1761.00  83372.35    110.06      0.00      0.00      0.00     68.30
06:41:47 PM      eth3  46005.00    635.00  67659.70     39.69      0.00      0.00      0.00     55.43
06:41:47 PM      eth4  68399.00      0.00 100594.62      0.00      0.00      0.00      0.00     82.41
06:41:47 PM      eth5  45942.00    711.00  67028.66     44.44      0.00      0.00      0.00     54.91
06:41:47 PM     wlan0      3.00      0.00      0.83      0.00      0.00      0.00      0.00      0.00

06:41:47 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:48 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:48 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:48 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:48 PM      eth0  22680.00      0.00  33266.95      0.00      0.00      0.00      0.00     27.25
06:41:48 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:48 PM      eth2  60301.00   1808.00  82717.03    113.00      0.00      0.00      0.00     67.76
06:41:48 PM      eth3  46571.00    683.00  68492.12     42.69      0.00      0.00      0.00     56.11
06:41:48 PM      eth4  68060.00      0.00 100096.05      0.00      0.00      0.00      0.00     82.00
06:41:48 PM      eth5  46550.00    722.00  67915.72     45.12      0.00      0.00      0.00     55.64
06:41:48 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:41:48 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:49 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:49 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:49 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:49 PM      eth0  22176.00      0.00  32526.55      0.00      0.00      0.00      0.00     26.65
06:41:49 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:49 PM      eth2  58967.00   1781.00  80886.14    111.31      0.00      0.00      0.00     66.26
06:41:49 PM      eth3  46195.00    686.00  67939.13     42.88      0.00      0.00      0.00     55.66
06:41:49 PM      eth4  68473.00      0.00 100703.46      0.00      0.00      0.00      0.00     82.50
06:41:49 PM      eth5  46396.00    718.00  67691.04     44.88      0.00      0.00      0.00     55.45
06:41:49 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:41:49 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:50 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:50 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:50 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:50 PM      eth0  22404.00      0.00  32862.12      0.00      0.00      0.00      0.00     26.92
06:41:50 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:50 PM      eth2  59206.00   1780.00  81215.96    111.25      0.00      0.00      0.00     66.53
06:41:50 PM      eth3  46669.00    687.00  68636.24     42.94      0.00      0.00      0.00     56.23
06:41:50 PM      eth4  68825.00      0.00 101221.14      0.00      0.00      0.00      0.00     82.92
06:41:50 PM      eth5  46573.00    725.00  67949.28     45.31      0.00      0.00      0.00     55.66
06:41:50 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:41:50 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:51 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:51 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:51 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:51 PM      eth0  22520.00      0.00  33032.27      0.00      0.00      0.00      0.00     27.06
06:41:51 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:51 PM      eth2  58108.00   1789.00  79709.12    111.81      0.00      0.00      0.00     65.30
06:41:51 PM      eth3  47225.00    727.00  69453.96     45.44      0.00      0.00      0.00     56.90
06:41:51 PM      eth4  67896.00      0.00  99854.86      0.00      0.00      0.00      0.00     81.80
06:41:51 PM      eth5  47200.00    732.00  68864.06     45.75      0.00      0.00      0.00     56.41
06:41:51 PM     wlan0      3.00      0.00      0.55      0.00      0.00      0.00      0.00      0.00

06:41:51 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:52 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:52 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:52 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:52 PM      eth0  22706.00      0.00  33303.68      0.00      0.00      0.00      0.00     27.28
06:41:52 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:52 PM      eth2  59492.00   1811.00  81608.73    113.19      0.00      0.00      0.00     66.85
06:41:52 PM      eth3  46797.00    666.00  68824.49     41.62      0.00      0.00      0.00     56.38
06:41:52 PM      eth4  68873.00      1.00 101290.33      0.06      0.00      0.00      0.00     82.98
06:41:52 PM      eth5  46655.00    730.00  68068.92     45.62      0.00      0.00      0.00     55.76
06:41:52 PM     wlan0      2.00      0.00      0.78      0.00      0.00      0.00      0.00      0.00

06:41:52 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:53 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:53 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:53 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:53 PM      eth0  22523.00      0.00  33035.53      0.00      0.00      0.00      0.00     27.06
06:41:53 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:53 PM      eth2  59233.00   1781.00  81252.67    111.31      0.00      0.00      0.00     66.56
06:41:53 PM      eth3  47369.00    664.00  69665.74     41.50      0.00      0.00      0.00     57.07
06:41:53 PM      eth4  67996.00      0.00 100001.93      0.00      0.00      0.00      0.00     81.92
06:41:53 PM      eth5  47359.00    737.00  69096.04     46.06      0.00      0.00      0.00     56.60
06:41:53 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:41:53 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:54 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:54 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:54 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:54 PM      eth0  23247.00      0.00  34098.63      0.00      0.00      0.00      0.00     27.93
06:41:54 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:54 PM      eth2  63010.00   1865.00  86434.08    116.56      0.00      0.00      0.00     70.81
06:41:54 PM      eth3  48770.00    657.00  71726.19     41.06      0.00      0.00      0.00     58.76
06:41:54 PM      eth4  69000.00      0.00 101478.52      0.00      0.00      0.00      0.00     83.13
06:41:54 PM      eth5  48851.00    755.00  71272.85     47.19      0.00      0.00      0.00     58.39
06:41:54 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:41:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:55 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:55 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:55 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:55 PM      eth0  22176.00      0.00  32527.69      0.00      0.00      0.00      0.00     26.65
06:41:55 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:55 PM      eth2  59758.00   1785.00  81972.50    111.56      0.00      0.00      0.00     67.15
06:41:55 PM      eth3  45860.00    670.00  67446.45     41.88      0.00      0.00      0.00     55.25
06:41:55 PM      eth4  67956.00      0.00  99943.10      0.00      0.00      0.00      0.00     81.87
06:41:55 PM      eth5  45887.00    716.00  66948.42     44.75      0.00      0.00      0.00     54.84
06:41:55 PM     wlan0      3.00      0.00      0.56      0.00      0.00      0.00      0.00      0.00

06:41:55 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:56 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:56 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:56 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:56 PM      eth0  22176.00      0.00  32527.69      0.00      0.00      0.00      0.00     26.65
06:41:56 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:56 PM      eth2  59082.00   1742.00  81045.43    108.88      0.00      0.00      0.00     66.39
06:41:56 PM      eth3  46569.00    682.00  68489.17     42.62      0.00      0.00      0.00     56.11
06:41:56 PM      eth4  68567.00      0.00 100841.70      0.00      0.00      0.00      0.00     82.61
06:41:56 PM      eth5  46526.00    716.00  67880.71     44.75      0.00      0.00      0.00     55.61
06:41:56 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:41:56 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:57 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:57 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:57 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:57 PM      eth0  21546.00      0.00  31602.20      0.00      0.00      0.00      0.00     25.89
06:41:57 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:57 PM      eth2  58025.00   1757.00  79596.04    109.81      0.00      0.00      0.00     65.21
06:41:57 PM      eth3  44853.00    643.00  65965.45     40.19      0.00      0.00      0.00     54.04
06:41:57 PM      eth4  68390.00      0.00 100581.39      0.00      0.00      0.00      0.00     82.40
06:41:57 PM      eth5  44846.00    699.00  65429.61     43.69      0.00      0.00      0.00     53.60
06:41:57 PM     wlan0      4.00      0.00      0.85      0.00      0.00      0.00      0.00      0.00

06:41:57 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:58 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:58 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:58 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:58 PM      eth0  22617.00      0.00  33174.54      0.00      0.00      0.00      0.00     27.18
06:41:58 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:58 PM      eth2  59693.00   1776.00  81883.45    111.00      0.00      0.00      0.00     67.08
06:41:58 PM      eth3  46708.00    684.00  68693.60     42.75      0.00      0.00      0.00     56.27
06:41:58 PM      eth4  68663.00      0.00 100982.89      0.00      0.00      0.00      0.00     82.73
06:41:58 PM      eth5  46633.00    728.00  68036.82     45.50      0.00      0.00      0.00     55.74
06:41:58 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:41:58 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:41:59 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:59 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:59 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:59 PM      eth0  22428.00      0.00  32897.32      0.00      0.00      0.00      0.00     26.95
06:41:59 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:41:59 PM      eth2  61079.00   1783.00  83785.35    111.44      0.00      0.00      0.00     68.64
06:41:59 PM      eth3  46531.00    625.00  68433.29     39.06      0.00      0.00      0.00     56.06
06:41:59 PM      eth4  68052.00      0.00 100084.29      0.00      0.00      0.00      0.00     81.99
06:41:59 PM      eth5  46590.00    725.00  67974.08     45.31      0.00      0.00      0.00     55.68
06:41:59 PM     wlan0      4.00      0.00      0.18      0.00      0.00      0.00      0.00      0.00

06:41:59 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:42:00 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:42:00 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:42:00 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:42:00 PM      eth0  22428.00      0.00  32897.32      0.00      0.00      0.00      0.00     26.95
06:42:00 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:42:00 PM      eth2  59800.00   1782.00  82030.78    111.38      0.00      0.00      0.00     67.20
06:42:00 PM      eth3  46201.00    722.00  67947.96     45.12      0.00      0.00      0.00     55.66
06:42:00 PM      eth4  68687.00      0.00 101018.19      0.00      0.00      0.00      0.00     82.75
06:42:00 PM      eth5  46158.00    721.00  67343.80     45.06      0.00      0.00      0.00     55.17
06:42:00 PM     wlan0      5.00      0.00      0.21      0.00      0.00      0.00      0.00      0.00

06:42:00 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:42:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:42:01 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
